date,transactions
2015-12-15,1469
2015-12-15,1099
2015-12-15,707
2015-12-15,1083
2015-12-15,2571
2015-12-15,615
2015-12-15,581
2015-12-15,1353
2015-12-15,1243
2015-12-15,1094
2015-12-15,792
2015-12-15,1572
2015-12-15,589
2015-12-15,871
2015-12-15,2189
2015-12-15,770
2015-12-15,1253
2015-12-15,1513
2015-12-15,1409
2015-12-15,1436
2015-12-15,1470
2015-12-15,1145
2015-12-15,845
2015-12-15,1289
2015-12-15,4934
2015-12-15,3794
2015-12-15,3284
2015-12-15,4367
2015-12-15,2823
2015-12-15,3206
2015-12-15,2651
2015-12-15,1698
2015-12-15,826
2015-12-15,854
2015-12-16,2241
2015-12-16,2364
2015-12-16,3939
2015-12-16,1756
2015-12-16,1441
2015-12-16,2093
2015-12-16,2251
2015-12-16,3684
2015-12-16,2042
2015-12-16,939
2015-12-16,2220
2015-12-16,1226
2015-12-16,857
2015-12-16,1406
2015-12-16,1419
2015-12-16,726
2015-12-16,1315
2015-12-16,1526
2015-12-16,1162
2015-12-16,1431
2015-12-16,1040
2015-12-16,738
2015-12-16,1178
2015-12-16,2850
2015-12-16,767
2015-12-16,618
2015-12-16,1515
2015-12-16,1131
2015-12-16,1026
2015-12-16,826
2015-12-16,1424
2015-12-16,600
2015-12-16,990
2015-12-16,2268
2015-12-16,706
2015-12-16,1113
2015-12-16,1875
2015-12-16,1710
2015-12-16,1455
2015-12-16,1415
2015-12-16,1188
2015-12-16,1069
2015-12-16,1211
2015-12-16,5492
2015-12-16,4097
2015-12-16,3607
2015-12-16,4697
2015-12-16,3051
2015-12-16,3733
2015-12-16,2728
2015-12-16,2053
2015-12-16,944
2015-12-16,820
2015-12-17,2169
2015-12-17,2235
2015-12-17,3854
2015-12-17,1790
2015-12-17,1529
2015-12-17,2031
2015-12-17,2135
2015-12-17,3674
2015-12-17,2116
2015-12-17,914
2015-12-17,2348
2015-12-17,1363
2015-12-17,856
2015-12-17,1416
2015-12-17,1452
2015-12-17,828
2015-12-17,1409
2015-12-17,1720
2015-12-17,1240
2015-12-17,1532
2015-12-17,1134
2015-12-17,753
2015-12-17,1145
2015-12-17,2824
2015-12-17,755
2015-12-17,662
2015-12-17,1474
2015-12-17,1182
2015-12-17,1122
2015-12-17,782
2015-12-17,1612
2015-12-17,696
2015-12-17,972
2015-12-17,2400
2015-12-17,738
2015-12-17,1260
2015-12-17,1766
2015-12-17,1683
2015-12-17,1540
2015-12-17,1491
2015-12-17,1257
2015-12-17,1006
2015-12-17,1319
2015-12-17,5629
2015-12-17,4164
2015-12-17,4166
2015-12-17,4890
2015-12-17,3092
2015-12-17,4076
2015-12-17,2906
2015-12-17,1883
2015-12-17,863
2015-12-17,879
2015-12-18,2252
2015-12-18,2310
2015-12-18,4275
2015-12-18,1856
2015-12-18,1615
2015-12-18,2139
2015-12-18,2364
2015-12-18,3818
2015-12-18,1984
2015-12-18,871
2015-12-18,2441
2015-12-18,1252
2015-12-18,883
2015-12-18,1322
2015-12-18,1427
2015-12-18,795
2015-12-18,1302
2015-12-18,1532
2015-12-18,1148
2015-12-18,1368
2015-12-18,1146
2015-12-18,727
2015-12-18,1208
2015-12-18,3026
2015-12-18,913
2015-12-18,684
2015-12-18,1519
2015-12-18,1217
2015-12-18,1041
2015-12-18,814
2015-12-18,1625
2015-12-18,611
2015-12-18,1039
2015-12-18,2585
2015-12-18,705
2015-12-18,1131
2015-12-18,1903
2015-12-18,1802
2015-12-18,1667
2015-12-18,1455
2015-12-18,1394
2015-12-18,1106
2015-12-18,1239
2015-12-18,5826
2015-12-18,4577
2015-12-18,4061
2015-12-18,4961
2015-12-18,3326
2015-12-18,4197
2015-12-18,2932
2015-12-18,2266
2015-12-18,1072
2015-12-18,910
2015-12-19,1625
2015-12-19,2689
2015-12-19,4605
2015-12-19,2089
2015-12-19,1903
2015-12-19,2563
2015-12-19,2225
2015-12-19,3784
2015-12-19,2859
2015-12-19,1325
2015-12-19,2958
2015-12-19,1468
2015-12-19,1272
2015-12-19,1849
2015-12-19,1504
2015-12-19,938
2015-12-19,1618
2015-12-19,1612
2015-12-19,1941
2015-12-19,2139
2015-12-19,1753
2015-12-19,865
2015-12-19,1189
2015-12-19,3015
2015-12-19,1106
2015-12-19,874
2015-12-19,1986
2015-12-19,1639
2015-12-19,1359
2015-12-19,921
2015-12-19,1951
2015-12-19,784
2015-12-19,1433
2015-12-19,3146
2015-12-19,829
2015-12-19,1345
2015-12-19,1878
2015-12-19,2549
2015-12-19,2174
2015-12-19,1556
2015-12-19,1799
2015-12-19,1448
2015-12-19,1510
2015-12-19,7085
2015-12-19,5564
2015-12-19,5866
2015-12-19,6130
2015-12-19,5081
2015-12-19,4896
2015-12-19,4014
2015-12-19,2614
2015-12-19,1316
2015-12-19,1169
2015-12-20,860
2015-12-20,2436
2015-12-20,4626
2015-12-20,2107
2015-12-20,1657
2015-12-20,2601
2015-12-20,1814
2015-12-20,3468
2015-12-20,2951
2015-12-20,1261
2015-12-20,3263
2015-12-20,1432
2015-12-20,996
2015-12-20,1349
2015-12-20,1163
2015-12-20,1022
2015-12-20,1746
2015-12-20,1579
2015-12-20,1409
2015-12-20,2469
2015-12-20,1918
2015-12-20,1040
2015-12-20,1193
2015-12-20,2610
2015-12-20,862
2015-12-20,896
2015-12-20,1914
2015-12-20,1571
2015-12-20,1328
2015-12-20,792
2015-12-20,1984
2015-12-20,748
2015-12-20,1354
2015-12-20,2868
2015-12-20,762
2015-12-20,1340
2015-12-20,1554
2015-12-20,2674
2015-12-20,2149
2015-12-20,1330
2015-12-20,1769
2015-12-20,1564
2015-12-20,1586
2015-12-20,6889
2015-12-20,5988
2015-12-20,6234
2015-12-20,5751
2015-12-20,5830
2015-12-20,4871
2015-12-20,4210
2015-12-20,2409
2015-12-20,1349
2015-12-20,1297
2015-12-21,2364
2015-12-21,2848
2015-12-21,4960
2015-12-21,2143
2015-12-21,2017
2015-12-21,2602
2015-12-21,2412
2015-12-21,4292
2015-12-21,2767
2015-12-21,1213
2015-12-21,2962
2015-12-21,1502
2015-12-21,1117
2015-12-21,1832
2015-12-21,1799
2015-12-21,965
2015-12-21,1731
2015-12-21,1786
2015-12-21,1768
2015-12-21,2064
2015-12-21,1508
2015-12-21,955
2015-12-21,1339
2015-12-21,3432
2015-12-21,918
2015-12-21,969
2015-12-21,1700
2015-12-21,1407
2015-12-21,1276
2015-12-21,899
2015-12-21,1947
2015-12-21,787
2015-12-21,1324
2015-12-21,2968
2015-12-21,802
2015-12-21,1403
2015-12-21,1985
2015-12-21,2249
2015-12-21,1886
2015-12-21,1819
2015-12-21,1702
2015-12-21,1370
2015-12-21,1536
2015-12-21,6930
2015-12-21,5991
2015-12-21,5435
2015-12-21,6494
2015-12-21,4667
2015-12-21,4956
2015-12-21,3890
2015-12-21,2631
2015-12-21,1209
2015-12-21,1183
2015-12-22,2612
2015-12-22,3081
2015-12-22,5207
2015-12-22,2450
2015-12-22,2348
2015-12-22,2779
2015-12-22,2639
2015-12-22,4676
2015-12-22,3239
2015-12-22,1414
2015-12-22,3380
2015-12-22,1690
2015-12-22,1189
2015-12-22,1866
2015-12-22,1977
2015-12-22,1271
2015-12-22,1921
2015-12-22,1934
2015-12-22,1753
2015-12-22,2393
2015-12-22,1743
2015-12-22,977
2015-12-22,1606
2015-12-22,3790
2015-12-22,991
2015-12-22,1252
2015-12-22,1906
2015-12-22,1844
2015-12-22,1603
2015-12-22,1070
2015-12-22,2372
2015-12-22,904
2015-12-22,1472
2015-12-22,3138
2015-12-22,961
2015-12-22,1732
2015-12-22,2279
2015-12-22,2632
2015-12-22,2175
2015-12-22,2030
2015-12-22,1938
2015-12-22,1494
2015-12-22,1677
2015-12-22,7502
2015-12-22,6336
2015-12-22,6143
2015-12-22,6791
2015-12-22,5139
2015-12-22,5335
2015-12-22,4585
2015-12-22,2841
2015-12-22,1527
2015-12-22,1317
2015-12-23,2833
2015-12-23,3690
2015-12-23,5811
2015-12-23,2874
2015-12-23,2727
2015-12-23,3282
2015-12-23,2881
2015-12-23,5087
2015-12-23,3462
2015-12-23,1549
2015-12-23,3346
2015-12-23,1855
2015-12-23,1283
2015-12-23,2045
2015-12-23,1969
2015-12-23,1223
2015-12-23,2006
2015-12-23,1994
2015-12-23,1890
2015-12-23,2562
2015-12-23,2082
2015-12-23,1053
2015-12-23,1772
2015-12-23,4353
2015-12-23,1234
2015-12-23,1349
2015-12-23,2049
2015-12-23,1845
2015-12-23,1695
2015-12-23,1068
2015-12-23,2508
2015-12-23,883
2015-12-23,1548
2015-12-23,3285
2015-12-23,828
2015-12-23,1612
2015-12-23,2806
2015-12-23,3044
2015-12-23,2383
2015-12-23,2060
2015-12-23,2265
2015-12-23,1937
2015-12-23,1647
2015-12-23,8359
2015-12-23,7080
2015-12-23,7048
2015-12-23,7350
2015-12-23,6152
2015-12-23,6203
2015-12-23,5162
2015-12-23,3292
2015-12-23,1767
2015-12-23,1250
2015-12-24,2775
2015-12-24,4060
2015-12-24,5780
2015-12-24,3434
2015-12-24,3069
2015-12-24,4132
2015-12-24,2934
2015-12-24,5115
2015-12-24,4313
2015-12-24,2003
2015-12-24,5018
2015-12-24,2042
2015-12-24,1601
2015-12-24,2359
2015-12-24,2281
2015-12-24,1528
2015-12-24,2689
2015-12-24,2286
2015-12-24,2002
2015-12-24,3943
2015-12-24,2482
2015-12-24,1286
2015-12-24,2031
2015-12-24,4053
2015-12-24,1329
2015-12-24,1860
2015-12-24,2348
2015-12-24,2439
2015-12-24,2037
2015-12-24,1337
2015-12-24,3594
2015-12-24,1392
2015-12-24,2394
2015-12-24,3384
2015-12-24,1147
2015-12-24,2002
2015-12-24,2710
2015-12-24,3168
2015-12-24,2987
2015-12-24,2166
2015-12-24,2407
2015-12-24,2139
2015-12-24,1991
2015-12-24,7700
2015-12-24,6909
2015-12-24,7594
2015-12-24,7275
2015-12-24,7044
2015-12-24,6266
2015-12-24,5425
2015-12-24,2957
2015-12-24,2226
2015-12-24,1726
2015-12-26,1149
2015-12-26,2096
2015-12-26,3963
2015-12-26,1854
2015-12-26,1661
2015-12-26,2323
2015-12-26,1858
2015-12-26,2945
2015-12-26,2744
2015-12-26,1399
2015-12-26,3222
2015-12-26,1438
2015-12-26,1308
2015-12-26,1818
2015-12-26,1419
2015-12-26,945
2015-12-26,1605
2015-12-26,1153
2015-12-26,1920
2015-12-26,2030
2015-12-26,1670
2015-12-26,843
2015-12-26,1245
2015-12-26,2490
2015-12-26,1889
2015-12-26,826
2015-12-26,1982
2015-12-26,1379
2015-12-26,1035
2015-12-26,756
2015-12-26,2136
2015-12-26,708
2015-12-26,1243
2015-12-26,2657
2015-12-26,881
2015-12-26,1465
2015-12-26,1608
2015-12-26,2321
2015-12-26,2008
2015-12-26,1521
2015-12-26,1576
2015-12-26,1343
2015-12-26,1570
2015-12-26,5549
2015-12-26,5307
2015-12-26,5400
2015-12-26,5721
2015-12-26,4938
2015-12-26,4195
2015-12-26,4050
2015-12-26,2198
2015-12-26,1178
2015-12-26,1056
2015-12-27,395
2015-12-27,1768
2015-12-27,3249
2015-12-27,1545
2015-12-27,1290
2015-12-27,1882
2015-12-27,1377
2015-12-27,2477
2015-12-27,2225
2015-12-27,993
2015-12-27,2772
2015-12-27,1187
2015-12-27,894
2015-12-27,1012
2015-12-27,1028
2015-12-27,805
2015-12-27,1362
2015-12-27,1128
2015-12-27,1086
2015-12-27,1968
2015-12-27,1566
2015-12-27,674
2015-12-27,895
2015-12-27,1898
2015-12-27,1384
2015-12-27,741
2015-12-27,1679
2015-12-27,1382
2015-12-27,1026
2015-12-27,588
2015-12-27,1822
2015-12-27,588
2015-12-27,1099
2015-12-27,2527
2015-12-27,762
2015-12-27,1289
2015-12-27,987
2015-12-27,1851
2015-12-27,1479
2015-12-27,1124
2015-12-27,1339
2015-12-27,981
2015-12-27,1385
2015-12-27,4656
2015-12-27,4473
2015-12-27,4720
2015-12-27,4843
2015-12-27,4533
2015-12-27,3280
2015-12-27,3083
2015-12-27,1876
2015-12-27,977
2015-12-27,1070
2015-12-28,1775
2015-12-28,2056
2015-12-28,3542
2015-12-28,1602
2015-12-28,1746
2015-12-28,1986
2015-12-28,1581
2015-12-28,3174
2015-12-28,2303
2015-12-28,1054
2015-12-28,2473
2015-12-28,1218
2015-12-28,876
2015-12-28,1586
2015-12-28,1623
2015-12-28,780
2015-12-28,1444
2015-12-28,1213
2015-12-28,1310
2015-12-28,1389
2015-12-28,1351
2015-12-28,609
2015-12-28,1127
2015-12-28,2527
2015-12-28,1546
2015-12-28,719
2015-12-28,1268
2015-12-28,909
2015-12-28,888
2015-12-28,659
2015-12-28,1677
2015-12-28,538
2015-12-28,1086
2015-12-28,2453
2015-12-28,567
2015-12-28,1085
2015-12-28,1611
2015-12-28,1812
2015-12-28,1540
2015-12-28,1509
2015-12-28,1237
2015-12-28,990
2015-12-28,1463
2015-12-28,4485
2015-12-28,4306
2015-12-28,4629
2015-12-28,4676
2015-12-28,3411
2015-12-28,3068
2015-12-28,3061
2015-12-28,1891
2015-12-28,923
2015-12-28,905
2015-12-29,1761
2015-12-29,2158
2015-12-29,3577
2015-12-29,1796
2015-12-29,1712
2015-12-29,2105
2015-12-29,1673
2015-12-29,3096
2015-12-29,2510
2015-12-29,1146
2015-12-29,2750
2015-12-29,1331
2015-12-29,975
2015-12-29,1535
2015-12-29,1568
2015-12-29,799
2015-12-29,1493
2015-12-29,1336
2015-12-29,1441
2015-12-29,1712
2015-12-29,1296
2015-12-29,758
2015-12-29,1235
2015-12-29,2817
2015-12-29,1887
2015-12-29,859
2015-12-29,1636
2015-12-29,1409
2015-12-29,1313
2015-12-29,815
2015-12-29,1945
2015-12-29,641
2015-12-29,1326
2015-12-29,2864
2015-12-29,789
2015-12-29,1545
2015-12-29,1676
2015-12-29,1796
2015-12-29,1725
2015-12-29,1557
2015-12-29,1447
2015-12-29,1047
2015-12-29,1521
2015-12-29,5143
2015-12-29,4604
2015-12-29,4649
2015-12-29,5001
2015-12-29,3891
2015-12-29,3257
2015-12-29,3259
2015-12-29,2458
2015-12-29,1098
2015-12-29,885
2015-12-30,2091
2015-12-30,2575
2015-12-30,4449
2015-12-30,2173
2015-12-30,2188
2015-12-30,2682
2015-12-30,1902
2015-12-30,3620
2015-12-30,2619
2015-12-30,1217
2015-12-30,2850
2015-12-30,1315
2015-12-30,1072
2015-12-30,1670
2015-12-30,1604
2015-12-30,949
2015-12-30,1483
2015-12-30,1364
2015-12-30,1762
2015-12-30,1770
2015-12-30,1472
2015-12-30,756
2015-12-30,1404
2015-12-30,3365
2015-12-30,2489
2015-12-30,1167
2015-12-30,1906
2015-12-30,1425
2015-12-30,1289
2015-12-30,896
2015-12-30,2574
2015-12-30,705
2015-12-30,1532
2015-12-30,2899
2015-12-30,889
2015-12-30,1702
2015-12-30,1903
2015-12-30,2120
2015-12-30,1628
2015-12-30,1667
2015-12-30,1705
2015-12-30,1309
2015-12-30,1709
2015-12-30,5938
2015-12-30,5088
2015-12-30,5414
2015-12-30,5729
2015-12-30,4429
2015-12-30,3696
2015-12-30,3495
2015-12-30,2616
2015-12-30,1644
2015-12-30,1032
2015-12-31,2025
2015-12-31,3128
2015-12-31,4421
2015-12-31,2661
2015-12-31,2185
2015-12-31,3376
2015-12-31,1924
2015-12-31,3602
2015-12-31,2972
2015-12-31,1443
2015-12-31,3443
2015-12-31,1621
2015-12-31,1114
2015-12-31,1896
2015-12-31,1754
2015-12-31,1389
2015-12-31,2012
2015-12-31,906
2015-12-31,1545
2015-12-31,2532
2015-12-31,1971
2015-12-31,948
2015-12-31,1467
2015-12-31,2942
2015-12-31,3178
2015-12-31,1658
2015-12-31,2306
2015-12-31,2312
2015-12-31,1778
2015-12-31,1168
2015-12-31,3489
2015-12-31,1404
2015-12-31,2227
2015-12-31,3161
2015-12-31,1367
2015-12-31,2409
2015-12-31,2012
2015-12-31,2078
2015-12-31,2147
2015-12-31,1905
2015-12-31,1764
2015-12-31,1553
2015-12-31,2345
2015-12-31,5414
2015-12-31,4402
2015-12-31,5180
2015-12-31,5296
2015-12-31,4456
2015-12-31,3828
2015-12-31,2948
2015-12-31,2892
2015-12-31,2300
2015-12-31,1572
2016-01-02,6
2016-01-02,373
2016-01-02,1816
2016-01-02,1388
2016-01-02,849
2016-01-02,1092
2016-01-02,1901
2016-01-02,2582
2016-01-02,654
2016-01-02,1651
2016-01-02,1265
2016-01-02,1010
2016-01-02,596
2016-01-02,1859
2016-01-02,663
2016-01-02,1156
2016-01-02,2364
2016-01-02,1065
2016-01-02,1576
2016-01-02,1536
2016-01-02,2358
2016-01-02,1734
2016-01-02,1323
2016-01-02,1347
2016-01-02,1351
2016-01-02,1340
2016-01-02,4539
2016-01-02,4840
2016-01-02,5256
2016-01-02,4967
2016-01-02,4574
2016-01-02,3375
2016-01-02,3669
2016-01-02,1450
2016-01-02,1099
2016-01-02,1004
2016-01-04,10
2016-01-04,1485
2016-01-04,1119
2016-01-04,2491
2016-01-04,938
2016-01-04,660
2016-01-04,599
2016-01-04,1510
2016-01-04,605
2016-01-04,1122
2016-01-04,2359
2016-01-04,1655
2016-01-04,1736
2016-01-04,1540
2016-01-05,1840
2016-01-05,1903
2016-01-05,3057
2016-01-05,1464
2016-01-05,1379
2016-01-05,1824
2016-01-05,1827
2016-01-05,2838
2016-01-05,2193
2016-01-05,977
2016-01-05,2395
2016-01-05,1274
2016-01-05,913
2016-01-05,1516
2016-01-05,1514
2016-01-05,855
2016-01-05,1414
2016-01-05,1378
2016-01-05,1230
2016-01-05,1333
2016-01-05,1146
2016-01-05,678
2016-01-05,1095
2016-01-05,2486
2016-01-05,792
2016-01-05,579
2016-01-05,1558
2016-01-05,1365
2016-01-05,1114
2016-01-05,815
2016-01-05,1511
2016-01-05,619
2016-01-05,1123
2016-01-05,2231
2016-01-05,728
2016-01-05,1337
2016-01-05,1508
2016-01-05,1531
2016-01-05,1431
2016-01-05,1527
2016-01-05,1113
2016-01-05,955
2016-01-05,1319
2016-01-05,4113
2016-01-05,3698
2016-01-05,3402
2016-01-05,4063
2016-01-05,2934
2016-01-05,2967
2016-01-05,2528
2016-01-05,1887
2016-01-05,875
2016-01-05,866
2016-01-06,1996
2016-01-06,2058
2016-01-06,3398
2016-01-06,1613
2016-01-06,1482
2016-01-06,1880
2016-01-06,1915
2016-01-06,3102
2016-01-06,2037
2016-01-06,889
2016-01-06,2251
2016-01-06,1257
2016-01-06,868
2016-01-06,1245
2016-01-06,1449
2016-01-06,776
2016-01-06,1308
2016-01-06,1283
2016-01-06,1102
2016-01-06,1312
2016-01-06,1018
2016-01-06,631
2016-01-06,1101
2016-01-06,2728
2016-01-06,917
2016-01-06,636
2016-01-06,1578
2016-01-06,1127
2016-01-06,1086
2016-01-06,763
2016-01-06,1411
2016-01-06,637
2016-01-06,1019
2016-01-06,2022
2016-01-06,635
2016-01-06,1194
2016-01-06,1623
2016-01-06,1698
2016-01-06,1191
2016-01-06,1382
2016-01-06,1136
2016-01-06,942
2016-01-06,1297
2016-01-06,4661
2016-01-06,3816
2016-01-06,3325
2016-01-06,4136
2016-01-06,2859
2016-01-06,3083
2016-01-06,2301
2016-01-06,1916
2016-01-06,948
2016-01-06,808
2016-01-07,1822
2016-01-07,1821
2016-01-07,2946
2016-01-07,1390
2016-01-07,1242
2016-01-07,1691
2016-01-07,1776
2016-01-07,2762
2016-01-07,1949
2016-01-07,872
2016-01-07,2168
2016-01-07,1234
2016-01-07,884
2016-01-07,1483
2016-01-07,1324
2016-01-07,706
2016-01-07,1207
2016-01-07,1358
2016-01-07,1084
2016-01-07,1438
2016-01-07,916
2016-01-07,654
2016-01-07,981
2016-01-07,2201
2016-01-07,724
2016-01-07,457
2016-01-07,1346
2016-01-07,1034
2016-01-07,966
2016-01-07,717
2016-01-07,1394
2016-01-07,524
2016-01-07,940
2016-01-07,1968
2016-01-07,669
2016-01-07,1121
2016-01-07,1445
2016-01-07,1430
2016-01-07,1286
2016-01-07,1269
2016-01-07,956
2016-01-07,922
2016-01-07,1299
2016-01-07,3866
2016-01-07,3306
2016-01-07,2981
2016-01-07,3528
2016-01-07,2545
2016-01-07,2664
2016-01-07,2070
2016-01-07,1590
2016-01-07,753
2016-01-07,733
2016-01-08,1823
2016-01-08,1887
2016-01-08,3205
2016-01-08,1523
2016-01-08,1296
2016-01-08,1768
2016-01-08,1896
2016-01-08,2923
2016-01-08,1807
2016-01-08,836
2016-01-08,2131
2016-01-08,1095
2016-01-08,776
2016-01-08,1290
2016-01-08,1285
2016-01-08,737
2016-01-08,1148
2016-01-08,1148
2016-01-08,999
2016-01-08,1226
2016-01-08,882
2016-01-08,602
2016-01-08,1090
2016-01-08,2416
2016-01-08,967
2016-01-08,567
2016-01-08,1460
2016-01-08,1033
2016-01-08,903
2016-01-08,587
2016-01-08,1312
2016-01-08,547
2016-01-08,897
2016-01-08,2268
2016-01-08,662
2016-01-08,1006
2016-01-08,1535
2016-01-08,1503
2016-01-08,1207
2016-01-08,1314
2016-01-08,1067
2016-01-08,976
2016-01-08,1259
2016-01-08,4301
2016-01-08,3644
2016-01-08,3133
2016-01-08,3812
2016-01-08,2689
2016-01-08,2991
2016-01-08,2426
2016-01-08,1781
2016-01-08,840
2016-01-08,868
2016-01-09,1331
2016-01-09,2141
2016-01-09,3824
2016-01-09,1753
2016-01-09,1350
2016-01-09,2331
2016-01-09,1942
2016-01-09,2988
2016-01-09,2481
2016-01-09,1093
2016-01-09,2493
2016-01-09,1370
2016-01-09,1198
2016-01-09,1700
2016-01-09,1434
2016-01-09,769
2016-01-09,1598
2016-01-09,1334
2016-01-09,1641
2016-01-09,1797
2016-01-09,1244
2016-01-09,692
2016-01-09,1115
2016-01-09,2378
2016-01-09,1298
2016-01-09,617
2016-01-09,1802
2016-01-09,1334
2016-01-09,1237
2016-01-09,715
2016-01-09,1530
2016-01-09,686
2016-01-09,1022
2016-01-09,2298
2016-01-09,669
2016-01-09,1192
2016-01-09,1649
2016-01-09,2191
2016-01-09,1761
2016-01-09,1364
2016-01-09,1191
2016-01-09,1310
2016-01-09,1316
2016-01-09,5186
2016-01-09,4545
2016-01-09,4696
2016-01-09,4971
2016-01-09,4044
2016-01-09,3396
2016-01-09,3198
2016-01-09,1924
2016-01-09,1022
2016-01-09,814
2016-01-10,507
2016-01-10,2064
2016-01-10,3740
2016-01-10,1770
2016-01-10,1259
2016-01-10,2219
2016-01-10,1646
2016-01-10,2767
2016-01-10,2389
2016-01-10,916
2016-01-10,2887
2016-01-10,1376
2016-01-10,941
2016-01-10,1280
2016-01-10,1114
2016-01-10,906
2016-01-10,1648
2016-01-10,1266
2016-01-10,1223
2016-01-10,2178
2016-01-10,1513
2016-01-10,685
2016-01-10,1050
2016-01-10,1829
2016-01-10,895
2016-01-10,590
2016-01-10,1835
2016-01-10,1505
2016-01-10,1266
2016-01-10,681
2016-01-10,1650
2016-01-10,614
2016-01-10,1133
2016-01-10,2096
2016-01-10,715
2016-01-10,1222
2016-01-10,1132
2016-01-10,2025
2016-01-10,1578
2016-01-10,1093
2016-01-10,1238
2016-01-10,1275
2016-01-10,1300
2016-01-10,5220
2016-01-10,4551
2016-01-10,4709
2016-01-10,4943
2016-01-10,4395
2016-01-10,3399
2016-01-10,2977
2016-01-10,1909
2016-01-10,1070
2016-01-10,1134
2016-01-11,1767
2016-01-11,1920
2016-01-11,2926
2016-01-11,1429
2016-01-11,1308
2016-01-11,1696
2016-01-11,1833
2016-01-11,2730
2016-01-11,1906
2016-01-11,880
2016-01-11,2118
2016-01-11,1231
2016-01-11,905
2016-01-11,1436
2016-01-11,1396
2016-01-11,797
2016-01-11,1341
2016-01-11,1208
2016-01-11,1207
2016-01-11,1265
2016-01-11,961
2016-01-11,659
2016-01-11,1002
2016-01-11,2157
2016-01-11,724
2016-01-11,442
2016-01-11,1305
2016-01-11,911
2016-01-11,956
2016-01-11,693
2016-01-11,1391
2016-01-11,564
2016-01-11,999
2016-01-11,2016
2016-01-11,660
2016-01-11,1003
2016-01-11,1402
2016-01-11,1439
2016-01-11,1310
2016-01-11,1445
2016-01-11,885
2016-01-11,929
2016-01-11,1286
2016-01-11,3968
2016-01-11,3262
2016-01-11,2923
2016-01-11,3548
2016-01-11,2396
2016-01-11,2590
2016-01-11,2221
2016-01-11,1534
2016-01-11,799
2016-01-11,827
2016-01-12,1744
2016-01-12,1863
2016-01-12,2804
2016-01-12,1367
2016-01-12,1176
2016-01-12,1599
2016-01-12,1706
2016-01-12,2562
2016-01-12,1782
2016-01-12,901
2016-01-12,2100
2016-01-12,1134
2016-01-12,869
2016-01-12,1407
2016-01-12,1488
2016-01-12,759
2016-01-12,1361
2016-01-12,1395
2016-01-12,1068
2016-01-12,1279
2016-01-12,916
2016-01-12,581
2016-01-12,1040
2016-01-12,2098
2016-01-12,645
2016-01-12,448
2016-01-12,1366
2016-01-12,1126
2016-01-12,973
2016-01-12,670
2016-01-12,1314
2016-01-12,578
2016-01-12,998
2016-01-12,2027
2016-01-12,638
2016-01-12,1179
2016-01-12,1359
2016-01-12,1333
2016-01-12,1292
2016-01-12,1385
2016-01-12,924
2016-01-12,807
2016-01-12,1225
2016-01-12,3743
2016-01-12,3103
2016-01-12,2674
2016-01-12,3268
2016-01-12,2158
2016-01-12,2428
2016-01-12,2066
2016-01-12,1489
2016-01-12,697
2016-01-12,784
2016-01-13,1729
2016-01-13,1816
2016-01-13,2985
2016-01-13,1415
2016-01-13,1260
2016-01-13,1546
2016-01-13,1682
2016-01-13,2692
2016-01-13,1656
2016-01-13,698
2016-01-13,1854
2016-01-13,1181
2016-01-13,755
2016-01-13,1155
2016-01-13,1222
2016-01-13,693
2016-01-13,1053
2016-01-13,1087
2016-01-13,1047
2016-01-13,1110
2016-01-13,757
2016-01-13,534
2016-01-13,1069
2016-01-13,2472
2016-01-13,734
2016-01-13,469
2016-01-13,1510
2016-01-13,984
2016-01-13,922
2016-01-13,680
2016-01-13,1172
2016-01-13,573
2016-01-13,827
2016-01-13,1866
2016-01-13,567
2016-01-13,1039
2016-01-13,1493
2016-01-13,1346
2016-01-13,1102
2016-01-13,1247
2016-01-13,986
2016-01-13,881
2016-01-13,1097
2016-01-13,3956
2016-01-13,3078
2016-01-13,2713
2016-01-13,3407
2016-01-13,2238
2016-01-13,2666
2016-01-13,1938
2016-01-13,1760
2016-01-13,824
2016-01-13,674
2016-01-14,1782
2016-01-14,1755
2016-01-14,2830
2016-01-14,1308
2016-01-14,1191
2016-01-14,1615
2016-01-14,1774
2016-01-14,2676
2016-01-14,1708
2016-01-14,796
2016-01-14,1928
2016-01-14,1159
2016-01-14,825
2016-01-14,1267
2016-01-14,1334
2016-01-14,678
2016-01-14,1134
2016-01-14,1244
2016-01-14,959
2016-01-14,1279
2016-01-14,797
2016-01-14,549
2016-01-14,970
2016-01-14,2214
2016-01-14,616
2016-01-14,449
2016-01-14,1271
2016-01-14,989
2016-01-14,955
2016-01-14,734
2016-01-14,1252
2016-01-14,580
2016-01-14,824
2016-01-14,1812
2016-01-14,590
2016-01-14,1004
2016-01-14,1429
2016-01-14,1300
2016-01-14,1208
2016-01-14,1201
2016-01-14,865
2016-01-14,861
2016-01-14,1173
2016-01-14,3784
2016-01-14,2911
2016-01-14,2683
2016-01-14,3130
2016-01-14,2277
2016-01-14,2397
2016-01-14,2047
2016-01-14,1448
2016-01-14,658
2016-01-14,689
2016-01-15,1872
2016-01-15,1999
2016-01-15,3251
2016-01-15,1510
2016-01-15,1337
2016-01-15,1759
2016-01-15,2035
2016-01-15,2843
